recording_id,atlas_region,base_region,side,n_rois_total,n_present_rois,n_valid_regions,n_time,n_windows,FCS,FCV,FCS_z,FCV_z
2018-11-03_3,CRE_L,CRE,L,10,10,66,2000,247,0.3412882191409218,0.213566872399515,0.8252773027130115,-0.448909734446864
2018-11-03_3,EPA_L,EPA,L,1,1,66,2000,247,0.16943011264128485,0.20339681865387169,-0.8118033735274669,-0.8763067908566626
2018-11-03_3,GA_L,GA,L,1,1,66,2000,247,0.08114820928852019,0.24116949571654214,-1.6527564189448845,0.7110919971014718
2018-11-03_3,GOR_L,GOR,L,1,1,66,2000,247,0.21315478486835535,0.2097319873635415,-0.395292232820601,-0.6100709846268034
2018-11-03_3,IB_L,IB,L,3,3,66,2000,247,0.2985062837348361,0.21163141050993045,0.41774645548108796,-0.5302476245987371
2018-11-03_3,ICL_L,ICL,L,8,8,66,2000,247,0.3436064418037759,0.21267341002830145,0.847360157004143,-0.4864575387181218
2018-11-03_3,IPS_L,IPS,L,8,8,66,2000,247,0.2759135122964172,0.23861387883582408,0.20253292672833426,0.6036920600462717
2018-11-03_3,IVLP_L,IVLP,L,7,7,66,2000,247,0.29225214022262447,0.23132782134844257,0.3581709271640802,0.29749510171914034
2018-11-03_3,LAL_L,LAL,L,5,5,66,2000,247,0.3377496042880472,0.22255556320428616,0.7915692739543518,-0.07115951925426885
2018-11-03_3,LB_L,LB,L,1,1,66,2000,247,0.0868822375230643,0.20359981137945574,-1.5981353887765501,-0.8677760106310035
2018-11-03_3,LH_L,LH,L,11,11,66,2000,247,0.21604972985530596,0.24463708685125302,-0.3677156547153016,0.85681770129876
2018-11-03_3,LO_L,LO,L,39,22,66,2000,247,0.04518217793671424,0.18363008598346742,-1.9953605365296727,-1.7070047959472727
2018-11-03_3,LOP_L,LOP,L,22,0,66,2000,247,,,,
2018-11-03_3,MB_L,MB,L,16,16,66,2000,247,0.41444472144024264,0.21151147866435438,1.5221492670030015,-0.5352877668684832
2018-11-03_3,ME_L,ME,L,131,15,66,2000,247,0.055887785466578334,0.20128227390113343,-1.8933813888972504,-0.9651706479777982
2018-11-03_3,OTU_L,OTU,L,4,4,66,2000,247,0.24718728520740324,0.22339183342028854,-0.07110648561338072,-0.03601521838607356
2018-11-03_3,PLP_L,PLP,L,13,13,66,2000,247,0.36256471149480807,0.21727743787589401,1.027952260561445,-0.29297302045461165
2018-11-03_3,PVLP_L,PVLP,L,11,11,66,2000,247,0.3115226153242259,0.21951868135566904,0.5417370274392026,-0.19878464250588634
2018-11-03_3,SCL_L,SCL,L,8,8,66,2000,247,0.3176471745040447,0.22301741395771285,0.6000781652998933,-0.05175021646668251
2018-11-03_3,SIP_L,SIP,L,7,7,66,2000,247,0.3366840704198373,0.22269224148399616,0.7814192441358289,-0.06541560718809748
2018-11-03_3,SLP_L,SLP,L,23,23,66,2000,247,0.34627245536535417,0.20856609078504912,0.8727559871639734,-0.6590678511319946
2018-11-03_3,SMP_L,SMP,L,22,22,66,2000,247,0.39656281663120097,0.22166209339765666,1.351810367002869,-0.1087076359992824
2018-11-03_3,SPS_L,SPS,L,15,15,66,2000,247,0.3378860674169097,0.23819686833426895,0.792869190238956,0.5861671712586402
2018-11-03_3,VES_L,VES,L,6,6,66,2000,247,0.3117826226248934,0.23247574869555665,0.54421379700378,0.34573681030785275
2018-11-03_3,WED_L,WED,L,1,1,66,2000,247,0.12193363495422795,0.23795049443721183,-1.264243862921153,0.5758132949653579
2018-11-03_3,AL_R,AL,R,23,23,66,2000,247,0.3231222510396881,0.22688268790818816,0.6522324813225616,0.11068812948191348
2018-11-03_3,AME_R,AME,R,1,1,66,2000,247,0.028375404575244647,0.20441879217263875,-2.1554579823843625,-0.8333582986879834
2018-11-03_3,AMMC_R,AMMC,R,4,4,66,2000,247,0.09985328947302989,0.20125501732199672,-1.4745761402179438,-0.9663161071840313
2018-11-03_3,ATL_R,ATL,R,1,1,66,2000,247,0.22450122974191603,0.20757659431492875,-0.28720861648811646,-0.7006514935821142
2018-11-03_3,AVLP_R,AVLP,R,28,28,66,2000,247,0.2839503188110247,0.25111186750793346,0.2790896915602299,1.1289207071211034
2018-11-03_3,CRE_R,CRE,R,8,8,66,2000,247,0.3295581003295251,0.22288312641959004,0.7135388969591752,-0.05739365748888881
2018-11-03_3,EPA_R,EPA,R,1,1,66,2000,247,0.17584990443914436,0.19478092274311687,-0.7506499178550973,-1.238390280549853
2018-11-03_3,GA_R,GA,R,1,1,66,2000,247,0.1338017157421773,0.20040661125620107,-1.1511912632053878,-1.0019704177934132
2018-11-03_3,GOR_R,GOR,R,1,1,66,2000,247,0.2529765684886775,0.210459159355344,-0.015959108616787402,-0.5795115425065318
2018-11-03_3,IB_R,IB,R,4,4,66,2000,247,0.3037083863616566,0.2179765984305538,0.46730048502118193,-0.26359076048893076
2018-11-03_3,ICL_R,ICL,R,8,8,66,2000,247,0.3520802373267439,0.21819866479726946,0.9280795783198504,-0.25425840946742845
2018-11-03_3,IPS_R,IPS,R,11,11,66,2000,247,0.17335168713386107,0.30156016424697807,-0.774447359586701,3.249013094675328
2018-11-03_3,IVLP_R,IVLP,R,5,5,66,2000,247,0.31881602443222606,0.22503493047248646,0.6112123600715248,0.03303602372814284
2018-11-03_3,LAL_R,LAL,R,9,9,66,2000,247,0.33254315808315177,0.2260244741461785,0.7419738684915442,0.07462164991090386
2018-11-03_3,LB_R,LB,R,1,1,66,2000,247,0.12328031068585431,0.20110687918662748,-1.2514157405688784,-0.9725416203014984
2018-11-03_3,LH_R,LH,R,14,14,66,2000,247,0.35706475225617484,0.2241348048434954,0.9755609176503339,-0.004791804310091442
2018-11-03_3,LO_R,LO,R,40,23,66,2000,247,0.05233039869446259,0.31036463487429716,-1.9272682346280712,3.6190214469885817
2018-11-03_3,LOP_R,LOP,R,24,0,66,2000,247,,,,
2018-11-03_3,MB_R,MB,R,16,16,66,2000,247,0.30007589218008285,0.3076937673832285,0.43269818343453603,3.5067780968261135
2018-11-03_3,ME_R,ME,R,129,24,66,2000,247,0.1471755109437654,0.2345664229054297,-1.023795575341436,0.4335975065794339
2018-11-03_3,OTU_R,OTU,R,3,3,66,2000,247,0.2753427325389507,0.23018423517349101,0.19709581043298158,0.2494358311243694
2018-11-03_3,PLP_R,PLP,R,15,15,66,2000,247,0.3653229123665877,0.23238842763132417,1.054226245771387,0.3420671378804557
2018-11-03_3,PVLP_R,PVLP,R,17,17,66,2000,247,0.3824125281284086,0.22708654816721438,1.217017983082369,0.11925536784720424
2018-11-03_3,SCL_R,SCL,R,6,6,66,2000,247,0.3824716795659231,0.21786752490219582,1.217581446030374,-0.2681745813927685
2018-11-03_3,SIP_R,SIP,R,6,6,66,2000,247,0.33522354912816965,0.21102680693821352,0.7675066552418514,-0.5556561222634977
2018-11-03_3,SLP_R,SLP,R,22,22,66,2000,247,0.40037783458137904,0.20734087456816927,1.3881513479024827,-0.7105576286353162
2018-11-03_3,SMP_R,SMP,R,21,21,66,2000,247,0.3781771932414715,0.21940711668945992,1.1766731600069062,-0.20347315361208848
2018-11-03_3,SPS_R,SPS,R,12,12,66,2000,247,0.3097278849048186,0.2359709358244104,0.5246408394937193,0.4926222376452884
2018-11-03_3,VES_R,VES,R,6,6,66,2000,247,0.3070590398119851,0.24602743919032308,0.4992180368203629,0.9152473332311952
2018-11-03_3,WED_R,WED,R,1,1,66,2000,247,0.08698343170537014,0.21746459095134976,-1.5971714363405838,-0.2851079023787024
2018-11-03_3,EB,EB,midline,3,3,66,2000,247,0.17453165844458043,0.20986841565616735,-0.7632072250906252,-0.6043375782813085
2018-11-03_3,FB,FB,midline,13,13,66,2000,247,0.34966109640717785,0.21553524483524605,0.905035399996307,-0.3661887768206538
2018-11-03_3,FLA,FLA,midline,6,6,66,2000,247,0.22521955475114003,0.22222198159684606,-0.2803660181620179,-0.08517830427331775
2018-11-03_3,NO,NO,midline,1,1,66,2000,247,0.14797927161744584,0.21320870179391566,-1.0161391365850423,-0.4639618734378944
2018-11-03_3,PB,PB,midline,1,1,66,2000,247,0.18864852578709254,0.21157365587064833,-0.6287332034329639,-0.5326747664251765
2018-11-03_3,PRW,PRW,midline,7,7,66,2000,247,0.19181835640488512,0.2326777560706254,-0.5985381282221555,0.35422618112503673
2018-11-03_3,SAD,SAD,midline,20,20,66,2000,247,0.337654423269235,0.24174522198818005,0.7906626015266381,0.735286924675108
2018-11-03_3,SOG,SOG,midline,74,71,66,2000,247,0.2419096959306822,0.27609399308024846,-0.12137958356626792,2.1787958798104676
2018-11-03_4,AL_L,AL,L,22,22,66,2000,247,0.17536008626745267,0.24912620731850016,0.5237024856739706,0.5740159694939484
2018-11-03_4,AME_L,AME,L,1,1,66,2000,247,0.0577774203489932,0.20348513802328697,-1.793628248312316,-1.637589714171823
2018-11-03_4,AMMC_L,AMMC,L,4,4,66,2000,247,0.08816554272959493,0.19977532091663686,-1.1947361463970654,-1.8173544025352568
2018-11-03_4,ATL_L,ATL,L,1,1,66,2000,247,0.14827909335478662,0.21852497965928444,-0.010012383717621831,-0.9088118884714587
2018-11-03_4,AVLP_L,AVLP,L,34,34,66,2000,247,0.10703517933570628,0.28106644070758563,-0.8228514939703361,2.121727335413267
2018-11-03_4,CRE_L,CRE,L,10,10,66,2000,247,0.179571150300018,0.24684580257958652,0.606694549420978,0.4635155767661052
2018-11-03_4,EPA_L,EPA,L,1,1,66,2000,247,0.10090305174728371,0.21560164405199914,-0.9437040670462961,-1.0504664496850975
2018-11-03_4,GA_L,GA,L,1,1,66,2000,247,0.08508551178926914,0.22050196098663222,-1.2554376988231284,-0.8130143270299697
2018-11-03_4,GOR_L,GOR,L,1,1,66,2000,247,0.12973631069796668,0.22269375242965964,-0.3754553663939557,-0.7068078229391939
2018-11-03_4,IB_L,IB,L,3,3,66,2000,247,0.19729866984097252,0.23624989679022382,0.9560702464993609,-0.04992474856385684
2018-11-03_4,ICL_L,ICL,L,8,8,66,2000,247,0.14473712486221293,0.22816829639450628,-0.07981784681491244,-0.4415306781418256
2018-11-03_4,IPS_L,IPS,L,8,8,66,2000,247,0.1864977700757998,0.25039972555282464,0.7432050525948684,0.6357261837544063
2018-11-03_4,IVLP_L,IVLP,L,7,7,66,2000,247,0.1483591895601116,0.2422047513270987,-0.008433839832556581,0.23862655714660436
2018-11-03_4,LAL_L,LAL,L,5,5,66,2000,247,0.2258256421080427,0.2512886773261509,1.5182826190943086,0.6788016599593278
2018-11-03_4,LB_L,LB,L,1,1,66,2000,247,0.09400830400479082,0.21175028297735435,-1.0795864330562763,-1.2370898608817071
2018-11-03_4,LH_L,LH,L,11,11,66,2000,247,0.118943858261584,0.22160360816663188,-0.588154079512591,-0.7596323795360892
2018-11-03_4,LO_L,LO,L,39,25,66,2000,247,0.07351414041165791,0.20053936267261127,-1.4834874229746715,-1.7803316264223357
2018-11-03_4,LOP_L,LOP,L,22,0,66,2000,247,,,,
2018-11-03_4,MB_L,MB,L,16,16,66,2000,247,0.20682816692865583,0.2489147333684427,1.1438785115036203,0.5637686856963403
2018-11-03_4,ME_L,ME,L,131,17,66,2000,247,0.05183231800767129,0.18623861879271714,-1.910794909440691,-2.4732953745074284
2018-11-03_4,OTU_L,OTU,L,4,4,66,2000,247,0.12948981028177928,0.22592205573977178,-0.3803134208181308,-0.5503755995164649
2018-11-03_4,PLP_L,PLP,L,13,13,66,2000,247,0.12838479406792974,0.23684641112248905,-0.40209118894325957,-0.021019762155831342
2018-11-03_4,PVLP_L,PVLP,L,11,11,66,2000,247,0.11763068667168672,0.21889549835841346,-0.614034194242911,-0.8908578555455884
2018-11-03_4,SCL_L,SCL,L,8,8,66,2000,247,0.14612503261338164,0.23058484983142058,-0.05246482447443064,-0.32443299838780987
2018-11-03_4,SIP_L,SIP,L,7,7,66,2000,247,0.14014020676688652,0.233029354456722,-0.17041436034612376,-0.205980902357911
2018-11-03_4,SLP_L,SLP,L,23,23,66,2000,247,0.17144654375546503,0.25067522044240687,0.44657400528996616,0.6490756970990648
2018-11-03_4,SMP_L,SMP,L,22,22,66,2000,247,0.21492122732581773,0.23947877483085336,1.3033773410620193,0.1065353242782325
2018-11-03_4,SPS_L,SPS,L,15,15,66,2000,247,0.20269615128047225,0.24893470538270088,1.0624443410835664,0.564736459259268
2018-11-03_4,VES_L,VES,L,6,6,66,2000,247,0.20514065916287785,0.25404332169581473,1.1106209426355214,0.8122820371393906
2018-11-03_4,WED_L,WED,L,1,1,66,2000,247,0.1096512036354015,0.23603951184172048,-0.7712946300126617,-0.06011926317652204
2018-11-03_4,AL_R,AL,R,23,23,66,2000,247,0.18181018784315053,0.2666293384707377,0.6508217213363378,1.422156140966572
2018-11-03_4,AME_R,AME,R,1,1,66,2000,247,0.07152183526465619,0.21228404288017153,-1.522751968582336,-1.21122573339714
2018-11-03_4,AMMC_R,AMMC,R,4,4,66,2000,247,0.09706500728771271,0.21482575576844828,-1.0193446243945827,-1.0880632668563093
2018-11-03_4,ATL_R,ATL,R,1,1,66,2000,247,0.1412191516292197,0.23810809298750454,-0.14915040897853746,0.04011690328024639
2018-11-03_4,AVLP_R,AVLP,R,28,28,66,2000,247,0.11492057822232843,0.2801420318165872,-0.6674452778671677,2.0769337320000854
2018-11-03_4,CRE_R,CRE,R,8,8,66,2000,247,0.21476609545494818,0.2461134904117443,1.3003199869071467,0.42803030489086175
2018-11-03_4,EPA_R,EPA,R,1,1,66,2000,247,0.11332512162449294,0.21444352502496491,-0.6988886932722009,-1.1065848242565492
2018-11-03_4,GA_R,GA,R,1,1,66,2000,247,0.08319456193585607,0.22981320332119667,-1.2927047243452383,-0.3618242741432846
2018-11-03_4,GOR_R,GOR,R,1,1,66,2000,247,0.13487705169224865,0.21916616798402067,-0.2741411377322749,-0.8777421575211478
2018-11-03_4,IB_R,IB,R,4,4,66,2000,247,0.17249053013130772,0.24915851775910067,0.46714899137066035,0.575581619799195
2018-11-03_4,ICL_R,ICL,R,8,8,66,2000,247,0.20060154264310184,0.24519697514308283,1.0211635882350334,0.3836191986517111
2018-11-03_4,IPS_R,IPS,R,11,11,66,2000,247,0.13062642326815732,0.2608517071145041,-0.3579129403952058,1.1421924472388278
2018-11-03_4,IVLP_R,IVLP,R,5,5,66,2000,247,0.12876164047918556,0.2479416445790875,-0.3946642628400434,0.5166162256317134
2018-11-03_4,LAL_R,LAL,R,9,9,66,2000,247,0.24426069096027367,0.2588559011135302,1.8816023733635197,1.0454827083258718
2018-11-03_4,LB_R,LB,R,1,1,66,2000,247,0.12367176084105126,0.21064189753120552,-0.49497611089695936,-1.290798321052518
2018-11-03_4,LH_R,LH,R,14,14,66,2000,247,0.1382682834266337,0.27052886643159435,-0.20730640947726298,1.6111135500505134
2018-11-03_4,LO_R,LO,R,40,15,66,2000,247,0.04982834013803063,0.2162222303701908,-1.9502895022131248,-1.0203950195080251
2018-11-03_4,LOP_R,LOP,R,24,0,66,2000,247,,,,
2018-11-03_4,MB_R,MB,R,16,16,66,2000,247,0.20092743668703256,0.26396592528371043,1.0275863400762566,1.293096506007544
2018-11-03_4,ME_R,ME,R,129,20,66,2000,247,0.047663605904749926,0.21365513124748536,-1.9929522971966334,-1.1447876136776851
2018-11-03_4,OTU_R,OTU,R,3,3,66,2000,247,0.1907322734706201,0.24217336672543333,0.8266590615964271,0.2371057697396796
2018-11-03_4,PLP_R,PLP,R,15,15,66,2000,247,0.13022654227385907,0.2717707289852801,-0.3657938343244771,1.6712898413704702
2018-11-03_4,PVLP_R,PVLP,R,17,17,66,2000,247,0.2027628192207828,0.24393574970801257,1.0637582394022211,0.32250465020536767
2018-11-03_4,SCL_R,SCL,R,6,6,66,2000,247,0.2038016339852414,0.2435090209286065,1.084231302857578,0.30182687449827594
2018-11-03_4,SIP_R,SIP,R,6,6,66,2000,247,0.223328040975409,0.24452591346564792,1.4690596505497384,0.35110191010385067
2018-11-03_4,SLP_R,SLP,R,22,22,66,2000,247,0.20285421145585641,0.23748967159420725,1.0655594065515581,0.010150377748815881
2018-11-03_4,SMP_R,SMP,R,21,21,66,2000,247,0.22865314896515193,0.2423012540554822,1.5740074020744803,0.24330273993280752
2018-11-03_4,SPS_R,SPS,R,12,12,66,2000,247,0.15668673248824336,0.24471730891084773,0.15568619448723264,0.36037626017864227
2018-11-03_4,VES_R,VES,R,6,6,66,2000,247,0.23800599372113276,0.25996970964949234,1.7583341855670995,1.0994539523542781
2018-11-03_4,WED_R,WED,R,1,1,66,2000,247,0.10119413655521539,0.21991899095954,-0.9379673390486136,-0.8412630040490054
2018-11-03_4,EB,EB,midline,3,3,66,2000,247,0.15117272211400867,0.22792205345854116,0.047015536206748317,-0.4534627447027666
2018-11-03_4,FB,FB,midline,13,13,66,2000,247,0.19712158421187664,0.24650974702944672,0.9525802255201142,0.44723150682222795
2018-11-03_4,FLA,FLA,midline,6,6,66,2000,247,0.18794912836337266,0.23524809138658132,0.771808564341665,-0.09846871475124001
2018-11-03_4,NO,NO,midline,1,1,66,2000,247,0.1328896539383985,0.22206202490728819,-0.3133089679534916,-0.7374191166836049
2018-11-03_4,PB,PB,midline,1,1,66,2000,247,0.1287784162638646,0.2632554479290479,-0.39433364402714427,1.2586692723789001
2018-11-03_4,PRW,PRW,midline,7,7,66,2000,247,0.09584315600344401,0.22163849364815189,-1.0434249895681367,-0.7579419518051345
2018-11-03_4,SAD,SAD,midline,20,20,66,2000,247,0.20209669348936038,0.24106518278481434,1.0506301680316101,0.1834070738180851
2018-11-03_4,SOG,SOG,midline,74,70,66,2000,247,0.1706688253690723,0.28450692998386756,0.43124665490973324,2.2884413444300162
2018-11-03_5,AL_L,AL,L,22,22,66,2000,247,0.22682964931782987,0.22842205088807738,0.6810393616513798,0.867609165050586
2018-11-03_5,AME_L,AME,L,1,1,66,2000,247,0.07692572421332924,0.18838555301465132,-1.1766481649987002,-1.5818481190563958
2018-11-03_5,AMMC_L,AMMC,L,4,4,66,2000,247,0.08605594454888262,0.19386767382337133,-1.0635017185590856,-1.2464486345728496
2018-11-03_5,ATL_L,ATL,L,1,1,66,2000,247,0.06831918242248308,0.20162657411773363,-1.2833049141218593,-0.7717543967609046
2018-11-03_5,AVLP_L,AVLP,L,34,34,66,2000,247,0.09232891782401047,0.23737108023384237,-0.9857637660665763,1.4151162218858602
2018-11-03_5,CRE_L,CRE,L,10,10,66,2000,247,0.2597406657877766,0.22412767337996553,1.0888898214907388,0.6048765379061026
2018-11-03_5,EPA_L,EPA,L,1,1,66,2000,247,0.09432100960584722,0.19345285668037285,-0.9610767270015189,-1.2718273996112497
2018-11-03_5,GA_L,GA,L,1,1,66,2000,247,0.05959923511664369,0.1869498619524347,-1.3913670434611094,-1.6696845712154125
2018-11-03_5,GOR_L,GOR,L,1,1,66,2000,247,0.1360583529187265,0.19659938541733873,-0.44384582718487275,-1.0793208582354443
2018-11-03_5,IB_L,IB,L,3,3,66,2000,247,0.2112856633816225,0.2119395581211445,0.4884101908809224,-0.14079976461760432
2018-11-03_5,ICL_L,ICL,L,8,8,66,2000,247,0.19648565613660238,0.20968594163421145,0.30500079159909377,-0.27867739160070093
2018-11-03_5,IPS_L,IPS,L,8,8,66,2000,247,0.27352645859466823,0.23203604055160795,1.2597305471387963,1.0887152501534483
2018-11-03_5,IVLP_L,IVLP,L,7,7,66,2000,247,0.21675405345941964,0.21692897200788103,0.5561773292750579,0.16445561078832308
2018-11-03_5,LAL_L,LAL,L,5,5,66,2000,247,0.29104864158510674,0.23030263838173165,1.4768745662718918,0.9826646514044369
2018-11-03_5,LB_L,LB,L,1,1,66,2000,247,0.04355626457310065,0.184705909228477,-1.590179891412746,-1.8069709633036222
2018-11-03_5,LH_L,LH,L,11,11,66,2000,247,0.2009762982561205,0.22130562077409668,0.3606511679735804,0.4322216435286736
2018-11-03_5,LO_L,LO,L,39,23,66,2000,247,0.11261792772580777,0.20770513021213424,-0.7343317865745517,-0.39986463883667217
2018-11-03_5,LOP_L,LOP,L,22,0,66,2000,247,,,,
2018-11-03_5,MB_L,MB,L,16,16,66,2000,247,0.28098245296439917,0.22772924766058894,1.3521291132855244,0.8252230423335253
2018-11-03_5,ME_L,ME,L,131,19,66,2000,247,0.07859859052296365,0.2018620402049603,-1.1559171342735568,-0.7573484383691159
2018-11-03_5,OTU_L,OTU,L,4,4,66,2000,247,0.16254074360125653,0.21047158512915712,-0.11566224685156969,-0.23061124486903972
2018-11-03_5,PLP_L,PLP,L,13,13,66,2000,247,0.22642542098260712,0.21482879131446062,0.6760299535539044,0.035965278949034674
2018-11-03_5,PVLP_L,PVLP,L,11,11,66,2000,247,0.1577340613438959,0.20496140549222627,-0.17522915724330446,-0.5677273855237079
2018-11-03_5,SCL_L,SCL,L,8,8,66,2000,247,0.19908662569378843,0.22085730141497478,0.3372333612280264,0.40479319253680507
2018-11-03_5,SIP_L,SIP,L,7,7,66,2000,247,0.1427863294199825,0.21341896043171432,-0.36046923769753797,-0.050289031705694244
2018-11-03_5,SLP_L,SLP,L,23,23,66,2000,247,0.2329630309396187,0.21072817246428385,0.7570474216607429,-0.21491307568794007
2018-11-03_5,SMP_L,SMP,L,22,22,66,2000,247,0.20253095497970267,0.22418651566514872,0.37991728393157104,0.6084765446926882
2018-11-03_5,SPS_L,SPS,L,15,15,66,2000,247,0.2625594400618282,0.22691847171233412,1.123821540628162,0.7756192768266105
2018-11-03_5,VES_L,VES,L,6,6,66,2000,247,0.2937024962947038,0.23924375745813967,1.5097625162580128,1.529687753150608
2018-11-03_5,WED_L,WED,L,1,1,66,2000,247,0.24311693123588696,0.23824701081235466,0.8828798434207237,1.4687061872892295
2018-11-03_5,AL_R,AL,R,23,23,66,2000,247,0.22692124795640506,0.25146388110219214,0.6821744996954345,2.2773223481454887
2018-11-03_5,AME_R,AME,R,1,1,66,2000,247,0.048156487321611235,0.18718486443624294,-1.5331715348019188,-1.6553069763626578
2018-11-03_5,AMMC_R,AMMC,R,4,4,66,2000,247,0.11813950591062006,0.2014835770439851,-0.6659055134519607,-0.7805030446822762
2018-11-03_5,ATL_R,ATL,R,1,1,66,2000,247,0.05206152609946174,0.1907990622925829,-1.484778260085192,-1.4341881538971257
2018-11-03_5,AVLP_R,AVLP,R,28,28,66,2000,247,0.08251365546175513,0.23194270850927345,-1.107399610147702,1.0830051390528328
2018-11-03_5,CRE_R,CRE,R,8,8,66,2000,247,0.22297557873033336,0.22343201590820616,0.6332777112994621,0.5623157907890216
2018-11-03_5,EPA_R,EPA,R,1,1,66,2000,247,0.10369414136243661,0.19868842285524949,-0.8449199956969489,-0.9515122775438987
2018-11-03_5,GA_R,GA,R,1,1,66,2000,247,0.02549421647282758,0.19281303151776916,-1.8140142002091315,-1.3109722921053253
2018-11-03_5,GOR_R,GOR,R,1,1,66,2000,247,0.11314085953153974,0.197275642396402,-0.7278513432364625,-1.0379470450579897
2018-11-03_5,IB_R,IB,R,4,4,66,2000,247,0.13254184843373853,0.19786307926185795,-0.48742418255226727,-1.002007300438141
2018-11-03_5,ICL_R,ICL,R,8,8,66,2000,247,0.18171572585139104,0.2033804295681562,0.12196412167066513,-0.6644524538714466
2018-11-03_5,IPS_R,IPS,R,11,11,66,2000,247,0.24925393223253625,0.235872563358796,0.9589327566087333,1.3234360482966543
2018-11-03_5,IVLP_R,IVLP,R,5,5,66,2000,247,0.23041610496080875,0.2155656472557794,0.725484588206996,0.08104657348450861
2018-11-03_5,LAL_R,LAL,R,9,9,66,2000,247,0.28934298175770456,0.2305998985742429,1.4557371411920332,1.0008512107314707
2018-11-03_5,LB_R,LB,R,1,1,66,2000,247,0.04646844672837652,0.18622143786210793,-1.5540906131539038,-1.714249999980205
2018-11-03_5,LH_R,LH,R,14,14,66,2000,247,0.21451194861132816,0.22980544810655104,0.5283919980581626,0.9522462480521139
2018-11-03_5,LO_R,LO,R,40,19,66,2000,247,0.056210602079151135,0.20389712308953323,-1.433360749241368,-0.6328408300578684
2018-11-03_5,LOP_R,LOP,R,24,0,66,2000,247,,,,
2018-11-03_5,MB_R,MB,R,16,16,66,2000,247,0.2469688840245273,0.23395920761793673,0.9306152489060288,1.206375780654054
2018-11-03_5,ME_R,ME,R,129,22,66,2000,247,0.03378948253780318,0.19273241270299213,-1.7112149420282248,-1.315904600213691
2018-11-03_5,OTU_R,OTU,R,3,3,66,2000,247,0.16202078369481893,0.20401196070126157,-0.12210586086550508,-0.6258149951452663
2018-11-03_5,PLP_R,PLP,R,15,15,66,2000,247,0.231895639418547,0.22061280257441557,0.7438197499145582,0.38983460480376086
2018-11-03_5,PVLP_R,PVLP,R,17,17,66,2000,247,0.2452486045513495,0.21483235175500917,0.9092966495601694,0.0361831088667228
2018-11-03_5,SCL_R,SCL,R,6,6,66,2000,247,0.20730807431099674,0.21851685759735304,0.4391178351438056,0.2616034166667769
2018-11-03_5,SIP_R,SIP,R,6,6,66,2000,247,0.14330864917940211,0.20899150246162612,-0.35399637915617393,-0.32116360243352654
2018-11-03_5,SLP_R,SLP,R,22,22,66,2000,247,0.24895272911499983,0.2107198722705757,0.9552000906759003,-0.21542088658594122
2018-11-03_5,SMP_R,SMP,R,21,21,66,2000,247,0.20965974553451117,0.2158662644631272,0.46826096995938304,0.09943851702047744
2018-11-03_5,SPS_R,SPS,R,12,12,66,2000,247,0.2314622067809041,0.22310256503069137,0.7384484268886206,0.5421597857799105
2018-11-03_5,VES_R,VES,R,6,6,66,2000,247,0.30900823302293,0.23514244864510211,1.6994391787362937,1.278767186166278
2018-11-03_5,WED_R,WED,R,1,1,66,2000,247,0.19829235764179318,0.22864976591115344,0.3273903777839328,0.8815409086246028
2018-11-03_5,EB,EB,midline,3,3,66,2000,247,0.127955319636428,0.20593079549379087,-0.5442628365864794,-0.5084195157899538
2018-11-03_5,FB,FB,midline,13,13,66,2000,247,0.13813680241598822,0.21533465378152283,-0.4180885983254979,0.06691425227380478
2018-11-03_5,FLA,FLA,midline,6,6,66,2000,247,0.2579068179787811,0.22790784503480396,1.0661638241683162,0.8361497382842151
2018-11-03_5,NO,NO,midline,1,1,66,2000,247,0.06453921142849643,0.18574471284635058,-1.3301482837116345,-1.7434163263171027
2018-11-03_5,PB,PB,midline,1,1,66,2000,247,0.03854737995069913,0.2281887420247474,-1.6522525988417078,0.8533351869284973
2018-11-03_5,PRW,PRW,midline,7,7,66,2000,247,0.18101270440144202,0.22227858339716533,0.11325191365057947,0.4917480884183797
2018-11-03_5,SAD,SAD,midline,20,20,66,2000,247,0.2789457688560048,0.22852984782960323,1.3268894628810866,0.874204247479117
2018-11-03_5,SOG,SOG,midline,74,70,66,2000,247,0.26570732433328487,0.2416940424268655,1.16283176229078,1.679597677434147
2018-12-12_2,AL_L,AL,L,22,22,67,2000,247,0.20332640218518228,0.27506420946034116,1.051546383470138,1.439064590743985
2018-12-12_2,AME_L,AME,L,1,1,67,2000,247,0.04865038375549872,0.2002582632268066,-1.6656519234976677,-1.4440831829619718
2018-12-12_2,AMMC_L,AMMC,L,4,4,67,2000,247,0.12036975000628218,0.23021149705791055,-0.40575564137281955,-0.28963485654367155
2018-12-12_2,ATL_L,ATL,L,1,1,67,2000,247,0.09483768878217798,0.22997325456724393,-0.8542781352659036,-0.29881712534919197
2018-12-12_2,AVLP_L,AVLP,L,34,34,67,2000,247,0.14956030769035375,0.2679216427708177,0.10703577079210508,1.1637779820410226
2018-12-12_2,CRE_L,CRE,L,10,10,67,2000,247,0.17612334377600936,0.25534179424042946,0.5736694313467964,0.6789293288240967
2018-12-12_2,EPA_L,EPA,L,1,1,67,2000,247,0.12373263768529462,0.2185518179206787,-0.3466796915216181,-0.7390186240009955
2018-12-12_2,GA_L,GA,L,1,1,67,2000,247,0.05966446681397772,0.19483205940092116,-1.4721671923600668,-1.6532182620295643
