roi,label,atlas_region,base_region,side,n_recordings,FCS_z,FCV_z,Metastability_z,NetTE_z,NeighborNetTE_z,FCS,FCV,Metastability,NetTE,NeighborNetTE
12,FB_12,FB,FB,midline,20,0.784411107585709,0.6775155658273712,-0.4676683812212244,1.169482083029034,0.22054137832219395,0.08152340247305437,0.21178974948639243,0.044915285,0.022914125393345756,0.008596451728613752
13,FB_13,FB,FB,midline,20,1.2031176112196547,0.6324909809317913,-0.5373885704001484,1.0510922412572854,-0.1465876393558943,0.09426204025044052,0.21159238420110457,0.046225693,0.025648764259323147,0.006958169226424513
14,EB_14,EB,EB,midline,20,0.8291233347756739,0.08774882320361839,-0.45288710743211774,0.3590120172514705,0.05815822856621652,0.08288247814009567,0.20513542988485414,0.041377794,0.014822630034675216,0.007117286768070082
15,EB_15,EB,EB,midline,20,0.9743538580088791,0.5845584646176027,-0.4281255836170021,0.7442083746692751,0.03187347367548282,0.08664947074506806,0.21031240627323164,0.0433098,0.0194046992594919,0.0063574439524961765
16,EB_16,EB,EB,midline,20,1.137318543552554,0.36022018577891973,-0.30115784644951316,0.617431823767593,0.02092906071045406,0.09141599107610938,0.208175747073079,0.047831345,0.018087685934415253,0.006982017330023726
17,SAD_17,SAD,SAD,midline,20,0.39930046206608116,0.26916030077671554,-0.19459126604433938,-0.009792240143049006,-0.07940657716240437,0.07837756453703654,0.2081952954257372,0.047654137,-0.0019396948346489314,0.0061048195011925484
18,SAD_18,SAD,SAD,midline,20,0.4373704418095971,0.34890812942696503,-0.4918940012515449,0.559161847969255,0.14490863705410822,0.07738663832183072,0.20896370590630564,0.045639772,0.007978405894650377,0.007919434138077915
19,SAD_19,SAD,SAD,midline,20,-0.30297444900165804,-0.44585884129816494,0.05093931091285907,-0.5706017334451859,-0.05972460473150582,0.059188393550971476,0.20049780598220676,0.049245417,-0.008859214657517558,0.006095391658996443
20,SAD_20,SAD,SAD,midline,20,-0.3224675660538994,-0.4946135461942328,0.20830680444524163,-0.5782063118102145,0.08406028909503549,0.05715964822572941,0.19884036203793187,0.05304286,-0.008660725862056315,0.00692988731736132
21,SAD_21,SAD,SAD,midline,20,0.37917703572086237,0.18261265277734756,-0.24562547732820722,0.025481911629586317,-0.18009706492915004,0.0793626601526908,0.20811194809878483,0.045721464,0.004747091118007729,0.006242957334206144
22,SAD_22,SAD,SAD,midline,20,0.6231810844923751,0.3601958802324195,-0.6822256293158261,0.5045034823345629,-0.25841730477500724,0.08407310148233377,0.21033376344859844,0.041126877,0.011476460309373316,0.005771729439835295
23,SAD_23,SAD,SAD,midline,20,-0.12027745979892565,-0.027755546967085105,-0.1201421858746458,-0.38403143235970394,0.19111246731142528,0.06255903543713635,0.20389942708018874,0.053891502,-0.006959064959905932,0.008123392745016484
24,SAD_24,SAD,SAD,midline,20,0.3286412257985484,0.26528212606559665,-0.2691909858398344,-0.28579046855617385,-0.11599076782518766,0.07570228261640284,0.20790866052949628,0.049153563,-0.004921819622377365,0.00638851942393077
25,SAD_25,SAD,SAD,midline,20,-0.11010640881208573,-0.26476084465795335,-0.2297756323068712,-0.3332345386571295,-0.16272402310759757,0.06389336934926665,0.20281119428325947,0.048806068,-0.004115834045939074,0.006868551184011119
26,SAD_26,SAD,SAD,midline,20,0.2663054836301495,0.01555695591516602,0.005343433741956216,-0.13158249899668867,-0.15991060576973584,0.07424283695793008,0.20541621969871224,0.04844192,0.0013594637304362354,0.006530937931101754
27,SAD_27,SAD,SAD,midline,20,0.2160456246258716,0.17914495027340738,-0.2941384586926621,-0.2668936679569539,-0.16748213282982724,0.07346572952262825,0.20783257427277615,0.051955648,-0.004437595111049948,0.0058521433737642155
28,SAD_28,SAD,SAD,midline,20,-0.49437929568036587,-0.5637702957310318,0.025771641112464484,-0.680566771073346,0.08069182109206226,0.05133470905382185,0.19845157076766046,0.05130873,-0.012380364195605658,0.007368547925606306
29,SAD_29,SAD,SAD,midline,20,-0.14395583355162767,-0.3142423276027672,0.024394388967562953,-0.4046367712461906,0.2005184813194677,0.06180682394520289,0.2013680416412662,0.054284453,-0.011794148477612777,0.008264855761973399
30,SAD_30,SAD,SAD,midline,20,0.09979248618418854,-0.14703809507343366,-0.07694355511399982,-0.3389128720434633,-0.11318281995444665,0.07127693217483858,0.20361641938582106,0.047710255,-0.004344746602548701,0.0067118202831975135
31,SAD_31,SAD,SAD,midline,20,-0.45891287674216735,-0.46997933591024027,0.3548152608184519,-0.6153008831330455,-0.33677160249439536,0.05433591618397439,0.19935375054955293,0.05773163,-0.012200932946032578,0.005681659279600045
32,SAD_32,SAD,SAD,midline,20,-0.5250217766251823,-0.6684351427565531,0.3710900749305651,-0.5752400300366511,0.2654074271838747,0.05115788211895052,0.1974510090528782,0.060838997,-0.014570155657708661,0.009620692343909845
33,SAD_33,SAD,SAD,midline,20,-0.23816783305513858,-0.6347181542172483,0.00252275225411685,-0.6069289744606075,0.01520336035769465,0.060957571258977175,0.1980274177394955,0.04920579,-0.009495145795947214,0.007431509244553071
34,SAD_34,SAD,SAD,midline,20,-0.5352382438771922,-0.6125271272326611,0.3461706227630213,-0.41941361932289006,0.17455766100456133,0.0516990083044941,0.19804113927844963,0.060628444,-0.003058861284827256,0.007655687883009043
35,SAD_35,SAD,SAD,midline,20,-0.6163165315217861,-0.8947555468249868,0.4738902749131889,-0.5254901782501886,-0.01582579775796641,0.049061064080755945,0.19425651441206826,0.060186498,-0.008202849541462987,0.008469559300592386
36,SAD_36,SAD,SAD,midline,20,1.2410777849765204,1.0335823671238022,-0.5469033601004485,0.6269819925456609,-0.25638913015792364,0.10070797907477931,0.21641523414149794,0.046958916,0.011200716035054641,0.005623012881600054
37,NO_37,NO,NO,midline,20,0.2730326296129158,0.11826581329292304,-0.35727612701304223,0.35951982018688255,0.029746527069930383,0.0699100949921489,0.20505310476862637,0.046402775,0.008898537342897373,0.007220551008029342
38,SOG_38,SOG,SOG,midline,20,-0.0989244925483865,0.8087618871533955,-0.05341433185001502,0.34727752157581043,-0.01250295327604252,0.06392888559002322,0.21288666419376265,0.064167775,0.00648362080728712,0.006556830173031075
39,SOG_39,SOG,SOG,midline,20,-0.03651823719912423,0.24627771585455313,0.11202733334499933,0.4895438050984463,0.03129809449861344,0.06398948740431301,0.20722983034240086,0.06589489,0.010339487623492714,0.007246853242640826
40,SOG_40,SOG,SOG,midline,20,0.26435484133214854,1.0712303057631534,-0.15309863366186677,0.827106373574134,-0.06945905551639482,0.07226853304435124,0.21632549297194564,0.05544106,0.015106088606302377,0.005988647925697117
41,SOG_41,SOG,SOG,midline,20,0.6589521203968137,1.056568515589761,-0.45188889093329354,1.441213402600654,-0.2239138062631099,0.08477554142668468,0.2165466506525532,0.043894216,0.02284759082007249,0.005774170259398559
42,SOG_42,SOG,SOG,midline,20,0.34843218224098993,0.2404013254521673,-0.26323064001265967,0.44720389493767304,0.008484643242637856,0.0742999506714937,0.2077165534388949,0.048794392,0.007034503307175912,0.006969146509796226
43,SOG_43,SOG,SOG,midline,19,0.023945436682351332,0.48978666887578726,-0.048510525844430226,0.09407312579243071,0.06991067856151101,0.06713048900555595,0.21097137895809137,0.06391548,5.0078216031999944e-05,0.006898570612470072
44,SOG_44,SOG,SOG,midline,20,0.004794794035932509,0.4193272654083587,-0.35999276901422983,0.5507653371287485,0.18459737465037018,0.06443638489560613,0.20754067443300558,0.050251532,0.01269886552731989,0.008081265632990369
45,SOG_45,SOG,SOG,midline,20,0.0011443838029708386,0.21283880439096134,-0.17670824249331565,0.3318106348613596,0.1810069396680999,0.06438797855520369,0.20624908517781346,0.048702724,0.011504295840679368,0.007414345283251802
46,SOG_46,SOG,SOG,midline,20,-0.03365788872712104,0.1514019909207706,-0.0030842180371061455,0.2132364935372515,0.0742800218580518,0.06450822958907701,0.20606248316245335,0.061442245,0.0028873724848002824,0.0070884881260509704
47,SOG_47,SOG,SOG,midline,20,-0.05738716731312289,0.40458927560683805,-0.10905012555089351,0.34504706551530584,-0.09813542421760475,0.06488169316123961,0.20966419489816182,0.061734326,0.0012168574854708445,0.006758491846112891
48,SOG_48,SOG,SOG,midline,20,0.3513999166727163,0.7409077662413348,-0.22786101493001626,0.13735665336968633,-0.3207719667836012,0.07803727599022962,0.21502881516094638,0.05698965,-0.0023905904357156425,0.0043149033682778875
49,SOG_49,SOG,SOG,midline,20,0.21240023477034028,0.7070619992979817,-0.12240247734149715,0.2987600971995821,-0.08989558769196868,0.07276223083063123,0.21295309117909805,0.053462513,0.005202979891481587,0.006061472644045229
50,SOG_50,SOG,SOG,midline,19,-0.03978766977153661,0.5620509624559505,0.04461257201644562,-0.20292249360229372,-0.16911350627676014,0.06657858899398357,0.21198112467667768,0.067185156,-0.00839561141686833,0.002421219045334934
51,SOG_51,SOG,SOG,midline,19,0.2950122116555838,0.324060046442235,-0.22232764021515083,0.031443671937961895,-0.17261542805224672,0.07549729394078386,0.20989626193819366,0.059119433,0.0026862755030411132,0.006743063898750593
52,SOG_52,SOG,SOG,midline,18,-0.669396220809567,-0.4317573382360237,0.3077875427863688,-0.5472672916431289,0.04880948392158523,0.04698051121493515,0.19998784377948683,0.063542984,-0.012355784440182878,0.007878044111792836
53,SOG_53,SOG,SOG,midline,20,0.3652065448931575,0.28372872461140797,-0.36885281432585365,0.22334766329211408,-0.03428571945798918,0.07586041453168664,0.20821827639035412,0.054528635,0.004088992381483681,0.006540831379728605
54,SOG_54,SOG,SOG,midline,19,0.5938830017433745,1.0382120129400654,-0.22740204869668013,0.3671249851131476,-0.09879930247826736,0.08605550723364326,0.21797516219619614,0.05729361,0.004029389006873535,0.00606604618325516
55,SOG_55,SOG,SOG,midline,19,0.06455846956743788,0.6132626912323517,0.06723986189192865,-0.21641425237306766,0.11737093779971186,0.0696864472980755,0.21282721878840616,0.05819894,-0.009081548813089979,0.00712258737949861
56,SOG_56,SOG,SOG,midline,18,0.04853455997715238,0.32871689551442423,0.2124850242163674,-0.29934303573666204,-0.22990181645934862,0.06665112234574654,0.20824185638912363,0.058993414,-0.005628532496021303,0.005855467780875883
57,SOG_57,SOG,SOG,midline,19,0.3475159746809051,0.7474284057632901,-0.37271656478493637,0.19982281736214347,-0.25243726657584137,0.07833577798667686,0.21452303931832298,0.054529082,0.0013224092367963632,0.005414109856475772
58,SOG_58,SOG,SOG,midline,19,1.095699678626632,1.3300490917508077,-0.4370086022513577,0.7960279543913559,-0.20864447400524747,0.09921257543774388,0.22148686215817273,0.058127236,0.011947946031878577,0.005196484034758226
59,SOG_59,SOG,SOG,midline,20,-0.6054690913998595,0.06550473233509298,0.4342288696742994,-0.12607934324394743,0.34574033646446156,0.04696780433149199,0.20454931123227432,0.06846664,-0.0024696149718189645,0.007988825368809238
60,SOG_60,SOG,SOG,midline,19,0.18767883171732688,0.11251553647241522,-0.15676760752948785,-0.1976987698866437,-0.17277774943205695,0.07248795265565044,0.20717309593870079,0.05454042,-0.004018326121605595,0.005412220320880361
62,SOG_62,SOG,SOG,midline,19,0.6711386678398177,1.1250976909891264,-0.26699173704215007,0.398693390722028,-0.16937285334438099,0.08781145419929902,0.21873842797092732,0.05728549,0.003192239863508991,0.005701248831174735
63,SOG_63,SOG,SOG,midline,20,-0.01952979223616951,0.054768614445783625,-0.2906275504956153,-0.1917643788331235,0.2042815545882653,0.0641456646291412,0.2052207206364328,0.05071081,-0.0035074873189047335,0.00816614583493503
64,SOG_64,SOG,SOG,midline,19,0.2975025238617077,0.6169427241524411,0.0968235052170071,-0.04890396758185989,0.03515734118435446,0.07858324771610285,0.21432736194472782,0.07064442,-0.0076720300076761165,0.006737018159233347
65,SOG_65,SOG,SOG,midline,18,0.08036445212558906,0.18925731218910086,0.010934138218747768,-0.3892827422003502,-0.4307307823221357,0.06713810768275984,0.206681320512929,0.06208618,-0.009978643111557607,0.004493597604949877
66,SOG_66,SOG,SOG,midline,19,0.8196906716006738,1.0489590234477402,-0.42639481212908015,0.4765960706992212,-0.24415831389495596,0.09148743443546263,0.21844317347966394,0.061651643,0.006274138132839798,0.005340570622389994
67,SOG_67,SOG,SOG,midline,19,-0.5555144002805527,-0.17933050261317943,0.16768919437151003,-0.3389533432760204,0.2188039506157797,0.050128615624316857,0.20280253776448517,0.063272595,-0.012875623340619015,0.005443418220728138
68,SOG_68,SOG,SOG,midline,20,-0.027996876509697753,0.21587805734707644,0.06849111273346506,-0.16466991575676887,0.044897006789386434,0.06651927300157753,0.2077747427348144,0.06399734,-0.007554501934997515,0.006887797196082736
69,SOG_69,SOG,SOG,midline,20,1.0898976359803316,0.9276193830598318,-0.44153200836481776,0.5560688976852479,-0.25858411190170993,0.0978575774894535,0.21619875219794227,0.048779886,0.010061543612627339,0.005144711484724753
71,SOG_71,SOG,SOG,midline,19,-0.2831922730680184,0.052836319648840065,0.08490292526293038,-0.33983451383301916,-0.2197880024033528,0.05962178148797679,0.20652030736581287,0.063209616,-0.013154488249857408,0.00426205092560701
72,SOG_72,SOG,SOG,midline,17,-1.5782483861717747,-1.3867689536114873,1.3702778616960287,-0.47497724232247857,0.42518490047831364,0.02208964049020404,0.18833304742429058,0.10802484,-0.012331621585324104,0.003999778414148953
73,SOG_73,SOG,SOG,midline,19,-0.24039325188164623,0.12339995841473979,0.2208631894775527,-0.24623922355332847,0.17513990374766616,0.05910758418416464,0.20519158580003896,0.064258665,-0.005134974646173895,0.007576627116837549
74,SOG_74,SOG,SOG,midline,18,-0.5222815961107194,-0.1001400629230785,0.5301246796515744,-0.413428460349983,-0.0654657946063177,0.051785592875835326,0.20367839058544643,0.06874385,-0.013108276024727042,0.006489491701829996
75,SOG_75,SOG,SOG,midline,20,0.5794542727214139,0.5877568739603032,-0.343806171033636,0.3168414622685876,-0.05001670223771498,0.08353622876397188,0.21199322957523847,0.052250285,0.003092505620997948,0.006926945009754723
76,SOG_76,SOG,SOG,midline,20,0.04087625295069873,0.04656592311346859,-0.004151218893372166,0.0940278159883888,0.0346288071538577,0.0686060967940876,0.20515582915496347,0.0600544,-0.00175584882301317,0.006122820808165225
77,SOG_77,SOG,SOG,midline,20,1.0059782927975456,1.1645265094053519,-0.6656591846063342,0.9129744762062384,-0.15743763083916884,0.09552643894608859,0.2195626290244937,0.046316173,0.013206559960350755,0.005713215716438183
78,SOG_78,SOG,SOG,midline,20,-0.08366071798144661,-0.057572679043845124,-0.055009556894564146,-0.2569200016583404,0.2039826161468649,0.06583601625696639,0.20501256360980663,0.05216392,-0.008386089399335273,0.0081724104884759
79,SOG_79,SOG,SOG,midline,20,0.42745848669867775,0.3960736075004469,-0.3493269604105378,0.06269455380266978,-0.1984131288702356,0.0815591888746113,0.21070252226874175,0.046324246,-5.746648186678726e-05,0.00614413471772535
80,SOG_80,SOG,SOG,midline,20,-0.3468765608367785,-0.16298577354052193,0.11034392098574561,-0.24854943696325082,0.1504106237171478,0.05587775676236123,0.2024548456688108,0.0634388,-0.0030868577462296433,0.00749217627483949
82,SOG_82,SOG,SOG,midline,19,0.4397988339873687,0.8765927536983081,-0.2527688159290092,0.045291504855996145,-0.16605714995790827,0.08031290385318278,0.216212312123612,0.060722042,-0.0024878279568829663,0.005994324621680053
83,SOG_83,SOG,SOG,midline,20,0.6952971284259377,0.7970811514087413,-0.2449147560001211,0.1771157329929039,-0.10794897372396631,0.08637342922085389,0.21431489479449875,0.053401083,0.0033448258818681554,0.0060480825184142445
84,SOG_84,SOG,SOG,midline,20,0.02282362507054444,0.4175991620376047,-0.0324569078151081,-0.19394371737214483,-0.0201259193434662,0.0683110501154034,0.21060062047272968,0.055626087,-0.007839761272185903,0.00638132970038581
85,SOG_85,SOG,SOG,midline,20,-0.09699394965518358,0.04436566405302957,-0.10951647101353415,-0.11493107509755054,0.1002966139939397,0.06481720742632402,0.20674999709560807,0.052708574,-0.0018483763337686966,0.007173761956183291
86,SOG_86,SOG,SOG,midline,20,0.35933916292502344,0.9904877311332567,-0.05353903309237461,0.2874901768227998,-0.01786593462542818,0.07806485955775425,0.21678301272441924,0.064682364,0.005765122552033747,0.006621726630353311
87,SOG_87,SOG,SOG,midline,20,0.3162320774834101,0.6413256777589591,-0.42481522516305564,0.21948496779375715,-0.1864426091672427,0.0756219571568402,0.21246361948656972,0.049103364,0.002108553920533858,0.005477880030848904
88,SOG_88,SOG,SOG,midline,20,-0.2511875457293045,-0.09583303544162627,0.12241761487160789,-0.2853187578059673,0.12898056116464307,0.059475023147402474,0.20355502591862634,0.05837344,-0.005509176919341319,0.006941368273307456
89,SOG_89,SOG,SOG,midline,20,-0.13167757225660037,0.018698579776954244,-0.038312446200691734,-0.3188971583672774,0.07684963079037063,0.0636721569644432,0.20557736078991545,0.050718147,-0.007939275431776683,0.0066430436134099395
90,SOG_90,SOG,SOG,midline,18,0.4254223267323921,1.0756600442908413,0.028980878407017463,0.0272775749240681,0.10616879536750903,0.07593528789690658,0.21555622306267838,0.06628814,-0.005030549716841726,0.007103079821564708
91,SOG_91,SOG,SOG,midline,19,-0.3606532551116694,-0.2938744135980178,0.25712888849538973,-0.6526186661016393,-0.27557358081368366,0.05823075110494983,0.20278853311870595,0.06124322,-0.016239482825342863,0.003612839414184492
92,SOG_92,SOG,SOG,midline,20,0.08317082843776784,-0.07097739061117016,-0.26750405695078117,-0.07992338723442481,0.12414902115146927,0.06673247546580706,0.20323458984499493,0.054926414,-0.002433748745771917,0.007789343013612811
93,SOG_93,SOG,SOG,midline,20,-0.4184186162490956,-0.1566359828801465,0.2448066001793253,-0.29876814302193855,0.1343047379473908,0.052426533357230944,0.2013432688416262,0.059693046,-0.0054300533217182196,0.007670496659606105
94,SOG_94,SOG,SOG,midline,20,-0.19555810177680985,-0.27748520665438836,-0.22793366917671726,-0.2848602605712537,0.25979703564832096,0.06291732684087764,0.20229084227335412,0.04830793,-0.0032902758908983426,0.007499123838841583
95,SOG_95,SOG,SOG,midline,19,0.5054843881968727,1.1059111112308848,-0.4843762565810311,0.4025389783586466,-0.20214421721184372,0.08240155605429185,0.21881494680697183,0.054950815,0.004882542134091415,0.005609774229120557
96,SOG_96,SOG,SOG,midline,20,-0.11885699087426334,0.13122956318695994,0.027390633579480583,0.5018087310939572,0.373754704257181,0.06131901813795121,0.2045691429793144,0.060307033,0.007048093608993148,0.008667259897774084
97,SOG_97,SOG,SOG,midline,20,-0.221084606042914,0.5736627369519075,-0.10870740815588893,0.3913581876934326,0.18024022331474404,0.05844800570762605,0.20967656362589948,0.057896424,0.006608976033810556,0.007285033904838649
98,SOG_98,SOG,SOG,midline,20,-0.16714172818317666,0.39475790458637644,-0.05200093386390385,0.5046628732015194,0.2604784136492061,0.05949431971666401,0.20689101469194782,0.05953636,0.007831280443644515,0.007988285581443865
99,SOG_99,SOG,SOG,midline,20,-0.3882023320700993,-0.3773880414819232,0.1311031109671536,-0.11186837476248224,0.4172536989201296,0.052780505601177474,0.199257977810241,0.05977257,-0.0037724996091795483,0.007332972284625344
100,SOG_100,SOG,SOG,midline,20,-0.586553288420882,-0.2053685190681726,0.042635937143709605,0.0568665657638775,0.36725277165229003,0.04921833894952114,0.20175862854304025,0.05726819,0.0008459975527665223,0.008276658839926478
101,SOG_101,SOG,SOG,midline,20,0.3230474629272929,0.2271233385350382,-0.37853517947593146,0.48497023048735144,-0.00690441815848504,0.07406404978091184,0.20688801029808435,0.04961363,0.007247677616597821,0.006261249784734965
102,SOG_102,SOG,SOG,midline,19,-0.019658034930023657,0.43395397862259744,0.04183055419170897,0.3406702956185076,0.12452966842355216,0.06578646862344531,0.21021279803878914,0.06518887,0.004841096606163708,0.007775680131442823
103,SOG_103,SOG,SOG,midline,20,-0.08467409012336392,0.3184220088045917,-0.05590399926581726,0.24288590402494004,0.06966577318157614,0.06281419350706821,0.20786611486983153,0.05824689,0.006494755896185573,0.0070616979510384524
104,SOG_104,SOG,SOG,midline,20,-0.45630374415294767,0.5142129456141595,0.3032058946591446,0.20481051671155132,0.3722584152752685,0.05227131275997419,0.20911917280031508,0.06520237,0.002662987258704598,0.008858176299434337
105,SOG_105,SOG,SOG,midline,19,0.7665480626538654,1.0437721605559487,-0.49215502133226063,1.7377639020466316,-0.11633407348088455,0.08679864358224411,0.21667890125517783,0.048776448,0.0272164021135733,0.0063817912109657695
106,SOG_106,SOG,SOG,midline,19,-0.027519547565694642,1.1492673999140697,0.1389515547255395,0.3695239745207627,0.22068962393214006,0.0640500070985111,0.21722702938527513,0.07124525,0.005651035324302498,0.007462537935660561
107,SOG_107,SOG,SOG,midline,19,-0.1801312827069402,0.49004062717929675,-0.012204571557532429,0.110659642620078,0.1156925601628121,0.06196302546485959,0.21099761634228656,0.06543808,-0.00011223436910772878,0.007549674374235188
108,SOG_108,SOG,SOG,midline,20,-0.0013178874077064196,0.3222399103506556,0.07534994848385405,0.16340312288167144,0.17439154797373593,0.06466730546971856,0.20619845895108768,0.059108894,0.0029173258196219932,0.00798295674795504
109,SOG_109,SOG,SOG,midline,20,0.11314025772904532,0.2303281903373028,-0.16720070739079884,0.14458663307217548,0.2611971236448628,0.06827327731833124,0.20649804683155942,0.05494957,0.004164447687447229,0.007947352211895619
110,SOG_110,SOG,SOG,midline,20,-0.07650330856771521,0.25104900086967896,0.004589129646413464,0.2933748578644958,-0.031730917858961656,0.06326769345892937,0.2066770452626016,0.0626416,0.006692172986197858,0.007007040760678314
111,SOG_111,SOG,SOG,midline,20,0.15531448978856915,0.5543572110571533,-0.17953778185553845,0.2591623206317399,-0.04327305953703752,0.07158458981675463,0.21240629027561414,0.051582478,0.008438462367582934,0.006319680864948357
112,PB_112,PB,PB,midline,20,0.47177580763940546,1.2803517295158486,-0.16543985879985348,1.3888064921274448,0.1874851278276845,0.07803608965579537,0.2187762865413144,0.048097286,0.029752860384830476,0.007033329342180516
113,FLA_113,FLA,FLA,midline,20,0.26918276516377115,0.008419767100163667,-0.49194582264037967,-0.09380939891909103,0.21658931978733426,0.07239646574539485,0.20503617497372867,0.04317897,0.004483528792838394,0.008025956526591198
114,FLA_114,FLA,FLA,midline,20,0.4963125074031477,0.23412543696483262,-0.6461388888310148,0.6709289642436984,0.06739102648880266,0.07700876216105347,0.20729392301044808,0.041509964,0.015958509505264496,0.007239075952231749
115,FLA_115,FLA,FLA,midline,20,0.46437688964279095,0.18773480350842903,-0.3188535120662067,-0.09435209350714321,0.1702256280799091,0.07683336313167517,0.20692430743998197,0.046075966,0.0019344969046672608,0.007446186135621834
116,FLA_116,FLA,FLA,midline,20,0.0014170764783179482,-0.10550093431433627,-0.34789070218608337,0.12976172384040857,0.22919029580467395,0.06390232029825935,0.20297009361216403,0.044272874,0.0055909847278319364,0.007996940716568864
117,FLA_117,FLA,FLA,midline,20,-0.0141684709911953,-0.26303904103429104,-0.17029440756573078,-0.12323808694963503,0.34872115735493775,0.06272656236269916,0.20155256174344122,0.04654804,6.52776766920912e-05,0.008494246812815374
118,FLA_118,FLA,FLA,midline,20,1.3759876304586758,0.6608144673635014,-0.9182768311577011,0.7728001923430087,-0.22955763223149828,0.10308682596740651,0.21315557214492004,0.03654494,0.01955951417047527,0.005718481056868474
119,PRW_119,PRW,PRW,midline,20,-0.6375481264286911,-0.46550497400107005,0.21280153074997443,-0.12834241415109998,0.527450756459688,0.04553828171156285,0.19773888696418768,0.058827274,-0.007217909107997576,0.009216388896775635
120,PRW_120,PRW,PRW,midline,20,-0.33214226942582914,0.12669034528532208,-0.1773379239936133,0.24306223230856747,0.30529896711740323,0.055707793663097346,0.20415964221758148,0.048624698,0.004883720395564254,0.008760488865882227
121,PRW_121,PRW,PRW,midline,20,0.010936467903099309,-0.2868611381357084,-0.29674146889294173,-0.14771785442110175,0.2689422734520214,0.06709265777476278,0.20139163466044724,0.04474129,-0.0021566702139477647,0.008357245127063161
122,PRW_122,PRW,PRW,midline,20,-0.3554763784002762,-0.0734669649883003,-0.15547685276053835,0.3317829232164675,0.3240687587032261,0.054657868014415856,0.20365858874403076,0.052373983,0.0016072860601642508,0.00835402555249886
123,PRW_123,PRW,PRW,midline,20,-0.551624205527889,-0.4577808265853901,-0.0354576043773683,0.053850021781206944,0.3010251840462077,0.048420676263597265,0.19886980675897065,0.053288676,-0.004435284361323403,0.008726790852152763
124,PRW_124,PRW,PRW,midline,20,-0.587206727213262,0.10753321450155066,-0.13491155025853677,0.3076246243180884,0.5461739280057886,0.047576654746951344,0.20337178220250837,0.049498767,0.003954042885724429,0.00918652241903004
125,PRW_125,PRW,PRW,midline,20,0.21511653239514938,0.20059404216616014,-0.5255336210447312,0.9165643654970227,0.2520704830512085,0.06887826612201609,0.2064752305234514,0.042774163,0.015139753456305399,0.007037069413104574
126,CRE_R_126,CRE_R,CRE,R,20,0.9331345664709566,0.7174037667322667,-0.40207118760290267,0.29137814473805,-0.03869612994419567,0.08847122909617425,0.21327306763126627,0.05160048,0.006908014188628841,0.006831950143695932
127,CRE_R_127,CRE_R,CRE,R,20,0.10877986623869196,-0.24002944384112385,0.4411387010593768,-0.6903571480528059,0.21529244758294644,0.06716058167882426,0.20202460234785452,0.06778754,-0.014341184305256913,0.008287223383143473
128,CRE_R_128,CRE_R,CRE,R,20,0.7770718855700843,0.5355420004154272,-0.4903584219807612,0.11211721546987144,-0.09086880482757421,0.08631721820090661,0.21043742050134956,0.04340461,0.007735627058675429,0.006425658166310684
129,CRE_R_129,CRE_R,CRE,R,20,0.790861676230622,0.7250389315320944,-0.3072694699894903,0.25109716335124693,0.11450158651649038,0.08398942492847501,0.21270215160981953,0.051225565,0.006001052538747531,0.007405627745666209
130,CRE_R_130,CRE_R,CRE,R,20,1.0567233773403055,0.6593476494213129,-0.5749744769734013,0.5065199775071376,-0.09432297057109199,0.09191121822950821,0.21157832653178077,0.044967078,0.012865207249724883,0.006202979544016671
131,CRE_R_131,CRE_R,CRE,R,20,0.9998155737041889,0.9191331919920692,-0.46771359561133324,0.4314987013181836,-0.0860779266662903,0.09205677924788211,0.21641462809932582,0.054157246,0.007969296105122037,0.00656978009583889
132,CRE_R_132,CRE_R,CRE,R,20,0.350323877308963,0.19247497469411118,-0.4928679082503261,0.2854083650841467,0.10272155773233509,0.07290950981036344,0.20699878572201807,0.04349348,0.011680406700457228,0.007578837648686889
133,CRE_R_133,CRE_R,CRE,R,20,1.4611308973634,1.1198677302442015,-0.9304777652879024,1.033864457301005,-0.17790423706609476,0.10162233492738745,0.21766078199774846,0.03877959,0.022339604260244447,0.005709505934851663
134,CRE_L_134,CRE_L,CRE,L,20,0.7689336375709103,0.4377325525880497,-0.24527096640443147,0.030257435227367964,0.06732615175244938,0.08526257289270898,0.2097273492534751,0.050008893,0.00383018343464409,0.008089973583509626
135,CRE_L_135,CRE_L,CRE,L,20,-0.15713589365043365,-0.5077253170632804,0.6830217387249322,-0.9736674328361502,0.17262398516801405,0.061886678078657754,0.19905533093944813,0.07884798,-0.027045950191412156,0.009039150721155388
136,CRE_L_136,CRE_L,CRE,L,20,0.5172680593856633,0.22441818265476443,-0.4594695635872112,0.20702421429603907,0.20020663880554118,0.0770713870870696,0.20663369360973854,0.043795917,0.009874888384103464,0.009246989722369205
137,CRE_L_137,CRE_L,CRE,L,20,0.9878596061796632,0.3832244448922709,-0.15914456990659326,-0.021312632118352832,-0.07713957558891371,0.09180261707346216,0.2092760690337264,0.04872291,0.004421748992272488,0.0068460274639881285
138,CRE_L_138,CRE_L,CRE,L,20,0.443274688208387,0.2911451919221561,-0.12174708018282862,0.18545844300379843,0.16829196766087123,0.0790303019752832,0.20889328559286172,0.052650344,0.006600881580641461,0.00940355300658217
139,CRE_L_139,CRE_L,CRE,L,20,0.4385540406368187,0.20767439358583487,-0.042683593643707815,0.2896051291560716,0.22014916936591472,0.07562604376265163,0.20704869201238357,0.05296601,0.008633334067625212,0.010309446667330732
